Mes,CustomerID,Year_Birth,Columna Extra D,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,Columna Extra M,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
Febrero,2315,1960,D,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,M,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0
Febrero,3515,1952,D,Graduation,Single,62307.0,0,1,2014-02-17,94,87,M,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,2245,1969,D,Master,Married,43641.0,1,1,2013-04-22,50,57,M,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0
Febrero,6283,1968,D,Master,Divorced,63841.0,0,1,2013-04-21,64,635,M,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0
Febrero,2246,1965,D,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,M,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0
Febrero,6606,1969,D,Master,Married,70091.0,1,0,2013-03-31,11,964,M,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0
Febrero,5545,1972,D,PhD,Married,78075.0,0,0,2014-04-05,72,572,M,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0
Febrero,7342,1961,D,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,M,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0
Febrero,837,1977,D,Graduation,Married,54809.0,1,1,2013-09-11,0,63,M,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0
Febrero,9500,1959,D,Graduation,Married,58113.0,0,1,2013-01-25,66,221,M,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0
Febrero,3602,1958,D,Master,Married,51412.0,0,1,2013-12-31,42,140,M,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0
Febrero,234,1979,D,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,M,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1
Febrero,2995,1957,D,Master,Together,66636.0,0,0,2013-08-17,64,291,M,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
Febrero,1118,1956,D,Master,Married,50965.0,0,1,2013-02-20,87,544,M,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0
Febrero,7789,1965,D,PhD,Married,84618.0,0,0,2013-11-22,96,684,M,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0
Febrero,3068,1990,D,Graduation,Married,18351.0,0,0,2013-10-29,1,1,M,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,8955,1957,D,PhD,Together,40451.0,0,2,2014-02-16,54,35,M,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0
Febrero,945,1965,D,Graduation,Together,36317.0,0,1,2013-05-22,53,87,M,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,5644,1957,D,Graduation,Together,42213.0,0,1,2013-10-12,96,309,M,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0
Febrero,7192,1955,D,Graduation,Together,65748.0,0,1,2013-04-15,58,172,M,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0
Febrero,2324,1972,D,Graduation,Together,77044.0,0,1,2013-10-27,12,625,M,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0
Febrero,697,1969,D,Graduation,Together,74918.0,0,0,2013-03-12,78,972,M,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0
Febrero,3439,1972,D,Graduation,Married,56721.0,1,1,2012-10-31,64,157,M,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0
Febrero,1506,1975,D,Graduation,Single,42160.0,1,1,2013-06-28,26,48,M,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1
Febrero,232,1965,D,Graduation,Single,61559.0,0,1,2013-07-17,8,279,M,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0
Febrero,8876,1963,D,PhD,Together,33629.0,1,1,2012-08-08,49,132,M,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0
Febrero,4500,1991,D,PhD,Together,68682.0,0,0,2013-10-06,56,919,M,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0
Febrero,9739,1963,D,Graduation,Single,34377.0,0,1,2013-01-19,55,62,M,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0
Febrero,10395,1986,D,Basic,Single,8940.0,1,0,2012-08-22,25,1,M,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0
Febrero,1176,1973,D,Graduation,Married,26228.0,1,0,2013-09-22,50,2,M,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,1627,1957,D,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,M,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0
Febrero,938,1981,D,Graduation,Married,40211.0,1,1,2013-07-30,30,51,M,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0
Febrero,2740,1958,D,PhD,Widow,33438.0,1,1,2013-09-22,81,62,M,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0
Febrero,257,1959,D,PhD,Married,75032.0,0,1,2013-04-28,74,952,M,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0
Febrero,4058,1955,D,PhD,Single,61284.0,0,0,2013-10-12,76,618,M,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0
Febrero,7736,1986,D,Graduation,Married,22518.0,1,0,2012-10-22,36,11,M,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1
Febrero,8210,1975,D,Master,Married,54730.0,0,1,2013-08-15,64,318,M,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0
Febrero,833,1955,D,Master,Married,38452.0,1,1,2014-03-30,62,56,M,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,6230,1971,D,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,M,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0
Febrero,7325,1986,D,PhD,Together,38197.0,1,0,2013-06-29,86,23,M,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,1307,1978,D,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,M,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0
Febrero,1502,1983,D,Graduation,Together,28427.0,1,0,2013-03-21,67,18,M,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,6211,1976,D,PhD,Together,37395.0,1,0,2014-05-02,47,18,M,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,843,1971,D,Graduation,Married,64722.0,1,0,2014-05-26,47,303,M,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0
Febrero,4174,1956,D,Master,Together,55249.0,0,1,2014-04-17,81,97,M,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0
Febrero,9757,1972,D,Graduation,Together,84906.0,0,0,2013-10-04,98,997,M,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0
Febrero,6918,1989,D,Graduation,Married,28691.0,1,0,2013-07-04,56,5,M,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,286,1952,D,Graduation,Single,44213.0,1,1,2013-11-29,48,95,M,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0
Febrero,11086,1984,D,Basic,Single,25707.0,1,0,2014-01-18,18,1,M,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,1921,1967,D,PhD,Married,59062.0,2,1,2013-10-03,74,46,M,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,4138,1962,D,Graduation,Single,76624.0,0,1,2014-05-24,68,411,M,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0
Febrero,7718,1947,D,Master,Together,66000.0,0,0,2014-04-20,36,244,M,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0
Febrero,1291,1978,D,PhD,Together,27683.0,1,0,2012-08-04,90,152,M,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0
Febrero,6862,1971,D,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,M,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0
Febrero,4136,1992,D,Basic,Single,7500.0,1,0,2012-12-03,63,10,M,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0
Febrero,803,1968,D,Graduation,Together,40521.0,1,1,2013-04-05,82,12,M,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0
Febrero,4298,1973,D,PhD,Together,20427.0,1,0,2014-03-24,63,5,M,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,10833,1975,D,Graduation,Married,65106.0,0,1,2014-05-24,55,790,M,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0
Febrero,9606,1965,D,PhD,Married,69969.0,0,0,2013-08-27,64,882,M,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1
Febrero,8534,1952,D,Graduation,Married,67433.0,0,2,2013-07-16,51,615,M,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0
Febrero,5153,1967,D,PhD,Married,77766.0,0,1,2013-02-22,97,1004,M,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1
Febrero,961,1972,D,Graduation,Married,74716.0,0,1,2013-09-12,92,133,M,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0
Febrero,5011,1963,D,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,M,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0
Febrero,6653,1970,D,PhD,Married,55158.0,1,1,2012-07-30,72,293,M,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1
Febrero,9094,1955,D,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,M,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1
Febrero,810,1975,D,Graduation,Married,74190.0,0,1,2014-05-12,49,151,M,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0
Febrero,5493,1976,D,Graduation,Married,39356.0,1,1,2014-03-19,21,15,M,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0
Febrero,2147,1969,D,Graduation,Together,76653.0,0,0,2013-08-16,91,736,M,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0
Febrero,5107,1973,D,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,M,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0
Febrero,3979,1983,D,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,M,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1
Febrero,6049,1982,D,Master,Together,73450.0,0,0,2013-12-05,85,1142,M,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0
Febrero,8147,1960,D,Graduation,Married,31454.0,1,1,2013-07-06,40,28,M,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,1857,1952,D,Graduation,Single,47139.0,1,1,2014-03-06,2,46,M,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1
Febrero,3910,1975,D,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,M,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1
Febrero,5207,1963,D,PhD,Married,53378.0,1,1,2012-09-24,41,489,M,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1
Febrero,11114,1970,D,Graduation,Together,19656.0,1,0,2013-02-08,94,25,M,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0
Febrero,5429,1948,D,PhD,Married,45579.0,0,1,2013-08-20,10,145,M,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0
Febrero,9400,1958,D,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,M,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0
Febrero,1740,1944,D,Graduation,Married,55956.0,0,0,2014-04-07,22,760,M,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0
Febrero,7488,1963,D,Master,Single,64191.0,0,1,2013-01-22,30,420,M,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0
Febrero,195,1972,D,Graduation,Single,38808.0,1,0,2012-08-26,21,125,M,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1
Febrero,635,1966,D,Master,Married,57183.0,1,1,2013-03-19,51,464,M,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0
Febrero,7527,1968,D,Master,Divorced,23748.0,1,0,2012-11-21,97,6,M,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0
Febrero,10319,1971,D,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,M,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0
Febrero,2296,1975,D,Master,Married,37368.0,1,0,2013-12-16,4,3,M,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0
Febrero,10637,1964,D,Graduation,Married,40800.0,1,2,2013-01-01,77,24,M,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0
Febrero,2931,1978,D,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,M,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0
Febrero,907,1975,D,Graduation,Married,46149.0,0,1,2013-11-29,36,254,M,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0
Febrero,3698,1983,D,Graduation,Together,78687.0,0,0,2012-08-09,13,817,M,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1
Febrero,9516,1971,D,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,M,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1
Febrero,679,1957,D,PhD,Married,37633.0,1,1,2012-09-20,49,13,M,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0
Febrero,7384,1951,D,Master,Together,39767.0,0,0,2013-07-21,18,113,M,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0
Febrero,5043,1951,D,Basic,Married,26997.0,0,0,2012-11-05,89,7,M,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0
Febrero,5267,1970,D,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,M,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,339,1972,D,PhD,Married,57091.0,0,1,2012-11-23,82,462,M,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1
Febrero,2516,1969,D,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,M,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0
Febrero,9010,1972,D,Master,Married,83151.0,0,0,2013-02-10,80,968,M,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1
Febrero,378,1971,D,Graduation,Married,52531.0,0,0,2012-12-30,68,283,M,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0
Febrero,4808,1956,D,Graduation,Married,15759.0,0,0,2013-09-05,12,1,M,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,5068,1971,D,Graduation,Single,22804.0,1,0,2013-07-31,75,14,M,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0
Febrero,7628,1973,D,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,M,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,7128,1977,D,PhD,Single,42997.0,1,1,2013-12-07,91,4,M,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,2811,1963,D,PhD,Single,48918.0,1,1,2014-04-12,21,52,M,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0
Febrero,3551,1954,D,Master,Together,60033.0,0,1,2014-03-29,28,62,M,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0
Febrero,1663,1978,D,PhD,Together,34043.0,1,0,2013-10-25,97,20,M,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0
Febrero,5543,1966,D,Graduation,Together,57811.0,0,1,2013-06-24,49,545,M,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0
Febrero,1577,1946,D,Graduation,Married,78569.0,0,0,2014-02-19,14,558,M,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1
Febrero,10641,1978,D,Graduation,Single,7500.0,1,1,2012-12-27,5,6,M,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,5336,1971,D,Master,Together,157733.0,1,0,2013-06-04,37,39,M,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0
Febrero,6024,1953,D,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,M,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1
Febrero,1878,1985,D,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,M,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,3099,1970,D,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,M,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0
Febrero,6055,1979,D,Graduation,Married,71626.0,0,0,2012-11-01,94,546,M,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0
Febrero,5841,1966,D,Graduation,Together,60894.0,0,1,2013-06-28,61,606,M,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0
Febrero,3972,1976,D,Graduation,Together,50200.0,1,1,2013-04-03,70,266,M,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0
Febrero,4394,1965,D,PhD,Married,81051.0,0,0,2014-05-23,43,1142,M,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0
Febrero,5758,1982,D,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,M,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1
Febrero,6658,1972,D,Graduation,Together,59868.0,0,1,2013-07-22,37,771,M,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0
Febrero,4603,1960,D,PhD,Married,65695.0,0,1,2014-01-31,50,371,M,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0
Febrero,8427,1956,D,Master,Single,64857.0,0,0,2012-11-23,78,556,M,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0
Febrero,10260,1965,D,Master,Together,45143.0,0,1,2013-08-26,74,202,M,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0
Febrero,7143,1955,D,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,M,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0
Febrero,8789,1989,D,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,M,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0
Febrero,6197,1962,D,PhD,Single,27238.0,1,1,2013-04-20,39,37,M,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0
Febrero,4554,1965,D,Graduation,Together,47009.0,0,1,2013-10-01,89,171,M,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0
Febrero,4937,1973,D,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,M,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,1920,1972,D,Graduation,Married,40321.0,1,1,2013-07-29,59,44,M,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,8749,1984,D,Graduation,Together,37235.0,1,0,2014-02-01,68,20,M,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0
Febrero,1650,1960,D,Master,Married,81843.0,0,0,2013-04-22,13,779,M,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0
Febrero,10377,1958,D,Master,Together,46692.0,0,1,2013-06-06,37,170,M,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0
Febrero,9206,1968,D,Graduation,Together,77382.0,0,1,2014-01-07,36,491,M,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0
Febrero,10971,1977,D,Graduation,Single,37774.0,2,0,2012-09-03,28,173,M,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1
Febrero,6398,1974,D,Basic,Married,18393.0,1,0,2014-03-29,2,7,M,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,9212,1962,D,Master,Married,72828.0,0,1,2013-02-14,17,1205,M,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0
Febrero,7937,1982,D,Graduation,Married,24711.0,0,0,2014-04-18,86,10,M,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,839,1975,D,PhD,Married,45503.0,1,0,2013-09-25,54,97,M,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0
Febrero,4246,1982,D,Master,Single,6560.0,0,0,2013-12-12,2,67,M,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0
Febrero,158,1945,D,PhD,Together,71604.0,0,0,2013-11-17,3,345,M,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1
Febrero,4832,1979,D,Graduation,Married,27244.0,1,0,2014-03-07,84,6,M,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0
Febrero,5621,1969,D,Graduation,Married,48752.0,1,1,2012-12-12,8,73,M,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1
Febrero,1945,1962,D,Graduation,Married,71434.0,0,1,2013-09-18,4,711,M,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0
Febrero,5147,1948,D,Graduation,Single,90842.0,0,0,2013-07-29,57,774,M,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0
Febrero,2535,1978,D,Master,Married,88097.0,1,0,2012-08-18,24,163,M,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1
Febrero,11039,1975,D,Graduation,Married,51948.0,0,1,2013-09-17,51,82,M,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0
Febrero,9495,1982,D,Graduation,Together,71853.0,0,0,2013-05-08,29,358,M,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0
Febrero,9635,1983,D,Master,Married,35876.0,0,0,2014-04-20,13,66,M,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,2173,1952,D,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,M,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,942,1982,D,Graduation,Single,39660.0,1,0,2012-08-08,36,139,M,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1
Febrero,9386,1962,D,Graduation,Together,50127.0,0,1,2014-05-29,88,274,M,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0
Febrero,5510,1977,D,Master,Married,43263.0,0,1,2012-11-21,2,262,M,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0
Febrero,873,1949,D,Master,Married,62845.0,1,1,2012-10-01,3,1099,M,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1
Febrero,2253,1990,D,Graduation,Married,18929.0,0,0,2013-02-16,15,32,M,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0
Febrero,5181,1982,D,Basic,Single,24367.0,1,0,2013-03-20,58,2,M,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0
Febrero,979,1975,D,Graduation,Single,33249.0,1,0,2013-02-20,11,6,M,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,10390,1959,D,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,M,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,4698,1983,D,PhD,Married,50150.0,0,0,2013-06-20,32,135,M,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0
Febrero,7793,1976,D,Graduation,Together,62061.0,0,1,2013-08-31,12,641,M,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0
Febrero,1745,1962,D,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,M,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1
Febrero,10590,1956,D,PhD,Together,76542.0,0,0,2013-03-30,91,794,M,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0
Febrero,5080,1993,D,Graduation,Single,70515.0,0,0,2013-10-21,12,420,M,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1
Febrero,8369,1987,D,Graduation,Together,18227.0,1,0,2012-11-08,21,1,M,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0
Febrero,5232,1965,D,Graduation,Married,69139.0,0,1,2014-01-27,23,86,M,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
Febrero,2407,1982,D,Graduation,Married,69109.0,0,0,2012-11-09,10,823,M,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1
Febrero,3834,1962,D,Graduation,Single,69627.0,0,1,2013-03-17,35,231,M,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0
Febrero,7912,1978,D,Graduation,Married,38136.0,1,0,2013-04-22,69,8,M,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0
Febrero,7712,1946,D,PhD,Single,62159.0,0,0,2014-04-28,68,182,M,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0
Febrero,1065,1963,D,Graduation,Single,80695.0,0,0,2013-12-29,85,557,M,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0
Febrero,7275,1971,D,Master,Single,33316.0,1,1,2013-10-04,34,79,M,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0
Febrero,1343,1968,D,Graduation,Together,58554.0,1,1,2012-09-26,55,368,M,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0
Febrero,1384,1992,D,Basic,Married,17256.0,1,0,2013-11-23,10,6,M,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0
